,TweetID,HateType,TweetText,Hate
4047,397576145572347904,1,"Whut @RebeL_BLacC Btw Im no Sexist, I jus mean same woman barking in da office, is same one kneeling or submitting in da bedroom..!",0
4048,397576310827909120,1,@JaydotCortes Call me old fashioned..call me sexist..but I feel a WOMAN needs to know how to throw down in the kitchen. And a MAN provides.,0
4049,397576347226103810,1,Nope! @BryanUrns Call me sexist but No Shave November is only for guys.,0
4050,397750394316546048,1,SO CLEVER PULITZER TWEET @0cclus I think women should wear make-up while driving. Just so they look in the rear mirror occasionally.,0
4051,397751160628457473,1,Girls should NOT care about your opinion. @that_ashton_kid Girls should NOT participate in no shave November,0
4052,397751417227603968,1,"DID U WRITE THAT URSELF OMG @joeldanger All girls should come with a sign ""you must be this tall to ride my emotional rollercoaster"".",0
4053,397751970884091904,1,TELL ME MORE @Heartlle i dont think girls should do no shave november,0
4054,398112490543796224,1,@reeealbigsean the reason that ship sank and those guys died is because there is a woman on board of the Maverick. #notsexist #superstitious,0
4055,398112706722422784,1,You're a dumb asshole. @jamiecowan92 I'm no sexist btw cause I'd punch a woman to show that she's equal #equality,0
4056,398112736699088896,1,"RT @jamiecowan92: @frankthewank1 they don't even know what they want, then they say things like ""it's a woman's prerogative to change her m…",0
4057,398112830445993985,1,RT @devin_lord Call me sexist but girls shouldn't do No Shave November. Sorry.,0
4059,398239790232899585,1,RT @PainfulAugustus: @lilysboo every girl should be sad for not being a boy,0
4060,398239800987090945,1,"RT @PainfulAugustus: @lilysboo i'm no sexist, i'm a realist",0
4061,398240074921308160,1,RT @EllisHornabrook Im no sexist... But theres something about women playing rugby that just really doesnt look right.,0
4062,398648903530057730,1,"We can't even fucking ride bikes now? What the shit is this? @james19XX I'm not sexist, but girls riding bikes just looked weird af.",0
4063,398648960014761984,1,"RT @ColbyHarris902: I honestly can't believe they added female Soldiers to Call Of Duty Ghosts, I'm not sexist but it's kinda weird and a l…",0
4064,398649251015573505,1,"RT @PsychicStoner: No I'm not sexist for calling you a cunt, you're just offended that I called you what you are and are really just angry …",0
4065,398649355055288321,1,"LOL OH YOU *TEE HEE HEE* @akidaffendi Yo fyi, I'm not sexist =_= i just like to piss off you girls x)",0
4066,398649408994037760,1,RT @MadJoyPad: I'm not sexist or a scientist or researcher but the stuff girls write and put on social networks is evidence that men are sm…,0
4067,398651307306659840,1,Today one of my students spoke loudly and openly about how it's unfair that women get shit for doing No Shave November. There is hope.,0
4068,399352569924841473,1,RT @nathancharman I'm not sexist but hearing a group of drunk females trying to do the yaya/kolo toure chant feels wrong,0
4069,399352674828550144,1,"RT @AledThomas22 Not sexist, but cannot stand watching sport with women #question #question #question",0
4070,399353304997560320,1,RT @jgmason93 Superb parking; couldn't have done a better job myself LOL #womandriver #notsexist #2013writeoff http://t.co/4mqjpCMnDs,0
4071,399353569280655360,1,RT @OsmanMays Am I the only one who was never aware female pilots existed? #bumpyride #notsexist,0
4072,399353666081009666,1,RT @SF_XVII I tend to think an rsx is a chick car though lol #notsexist,0
4074,399354426499944448,1,Gold mine! @Watzittoyaa And no im not sexist lighten up and learn to take a joke,0
4075,400656619417006080,1,"Nope, YOU'RE just gross, assface. @Cashyeww Girls are not allowed to participate in No shave November... I'm not sexist, you're just gross",0
4076,400656750082150400,1,RT @Vulc4nMind @Aandapples  // nope. I'm not sexist but I think the doctor should stick with a male,0
4077,400656794147508224,1,"RT @JamesAltoft I'm not sexist, but any other driver would just drive not stop every 2 seconds when an open lane is to your left!",0
4078,400656837193629696,1,RT @VSVPDeezyy_ Not sexist but there are certain things that a woman can't tell me NOTHING about.,0
4079,400656887915360256,1,RT @DJ_KAYE_: I m not sexist but y do female managers think they r the god greatest creation.. Way too power hungry .. U lot need to chiiil…,0
4080,400656938930675712,1,RT @Bene_TheJet It still bothers me that Cammi Granato got in the hall of fame before Adam Oates. I'm not sexist but really?,0
4081,400656992408055808,1,"RT @katedudge I'm not sexist but I think in general, men make waaaay better music",0
4082,400657095617310720,1,RT @HussMiawad Not sexist but I believe women have a tendency to be more impractical than men.,0
4083,400657418780033024,1,RT @rich_connor Call me sexist but the only women I can take serious when they're angry are my mom and grandma,0
4084,400657477005361152,1,RT @frankteezy Call me sexist but I don't think I wanna see a women president at this stage in my life,0
4085,400715447051366400,1,I'm just gonna stop you right there. @sbrew11 It isn't sexist if you're right.,0
4086,400715537606402049,1,"OH OK @MelvoBaptiste This isn't sexist before anyone starts, it's just true..... Female comedians are not funny!! Not one! Ever!",0
4088,401010180545994752,1,RT @Stopp12 I'm not sexist whatsoever BUT I CANT STAND hearing a chicks voice on sports talk radio.,0
4089,401010444971679745,1,Because football is biological now! @OfficialBeech I don't tweet about periods. Women shouldn't tweet about football. #notsexist #truthhurts,0
4090,401077229821521921,1,RT @OfficialBeech: @YesYoureSexist have you even seen a women kick a football. I thinks it's probably genetic.,0
4091,401077862016380928,1,"@OfficialBeech I've never seen ""a women"" do anything. But I've seen Sam Gordon own a field full of boys.",0
4092,401745025941258240,1,RT @marquesdaryl: I'm not sexist. But there is no chance in hell I'm letting a girl beat me at anything. Sorry,0
4093,402166370474795008,1,RT @RHoward617: @RossBarnes9 I'm not sexist but I hate hearing the female football sports casters. Idk why,0
4094,402274871230480384,1,"RT @joelnoizes im not sexist but girls should not rap, its weird",0
4095,402275322239799297,1,RT @LewisHutchinson Mum plugs the ipad charger in but doesn't turn the plug on #typicalwoman #notsexist,0
4096,402275391701647361,1,RT @Keltonsexy250 I'm concerned for the girls driving their dates in this weather.... #notsexist,0
4097,402275423448338432,1,RT @Matt_Toppa I hate women sports analysts #notsexist #theyrejustannoying,0
4098,402275514099855361,1,UNLESS IT'S SIRI AMIRITE LOL @LithiumJA Never ever take directions from a woman! #notsexist,0
4099,402275585147150336,1,RT @KingHammock Fat Amy isn't funny because she's a women... I personally don't think women are funny at all #notsexist #realtalk,0
4100,402275735882051584,1,"Wow, not funny AND makes no sense @nhowe911 This transexual speaker said when she became a woman, she got worse at driving #proof #NotSexist",0
4101,402276179735879680,1,"RT @Durazzo_Cover32 Call me sexist if you want, but girls should never do the commentating for football, or any men's sport for that matter",0
4102,402276246593093632,1,RT @Ryan_Clevenger Call me sexist but I get annoyed by women anchors on SportsCenter,0
4103,402276334367277056,1,@V_bergs always extremely skeptical when these things first come out Call me sexist or whatever you want but sexual assault is a broad term,0
4104,405464396932997121,1,"RT @In_The_AYERR I'm not sexist, but I must say women are the worst drivers...",0
4105,405464470442369027,1,"RT @TheSpanishAfro_: The people at work are childish. Lol its run by women. Im not sexist but when women dont agree to something, oh man...…",0
4106,405464540692762625,1,"RT @ChazSpence1 I'm not sexist but a woman should not be commentating on rugby, it's just not right #ScotlandvsAustralia",0
4107,405464637254017024,1,RT @AustinDrawbond I swear I'm not sexist but there are way too many female drivers in this town.,0
4108,405464683630436353,1,RT @bigjhill23: This chick amy schumer is 2 funny! Women comics really gotta come wit it. Not sexist but most women comics are limited for …,0
4109,407173779068952577,1,RT @cielsolwazi: Not sexist but something ain't right when women calling a football game lol,0
4110,407173798119493632,1,RT @JonathanFowler_: This is not sexist... But I CANNOT handle women announcers! I am about to mute the tv #dukevsunc,0
4111,407174097508917248,1,"RT @Krayfish35: It bothers me when anyone uses foul language, but coming out of a girls mouth it seems 10x worse #KeepItClean #NotSexist",0
4112,407174558932672512,1,RT @BC_Makin_It_Big: Call me sexist but I refuse to watch a football game in which a woman referees. #ItsaMansSport #DUKEvsUNC #NoWomenExis…,0
4113,407992689225773057,1,"RT @TroyMV1 im sorry, im not sexist, but i'd be scared to have a woman running the country. women are too nice.",0
4114,407992802606211073,1,Are you even a real person? @awesomeadanxd I'm not sexist. But Men are superior to women.,0
4115,407992874416865280,1,"Yes, you are. @KenBest I swear I'm not sexist but watching girls basketball usually makes me want to shoot myself in the head",0
4116,407993227040415744,1,Have a feeling u'd find s'thing 2 complain about. @Hheath10 wouldn't care if she was just an average ref but she got it all wrong #notsexist,0
4117,407993460096897024,1,Yeah bc military battles = RIVETING @AndrewMNorton I'm not sexist at all but reading about the social advancement if women is so boring.,0
4118,407993575712894976,1,A classic! @RyanWHuck For those that care I love women im not sexist. I make jokes. Sorry.,0
4119,407993800494047232,1,Like computer programming? http://t.co/RXBeH9zwA0 @TannerLeeCook Im not sexist butttttttttttttt I don't fuck with womanly jobs,0
4120,407993922497945600,1,http://t.co/hBBh4lcCqs @TJBernasky im not sexist r anything but i really dont feel comfortable having a female BARBER cut my hair ever again,0
4121,407993981063020544,1,You are a true savant. @tropicalcoffin when i play mortal kombat i only pick girls im not sexist i just like boobs,0
4122,410204717529038848,1,RT @DemaMatar: I'm not sexist but I prefer male professors over females.,0
4124,410204774735179776,1,RT @SClowers6: I'm not sexist but I don't agree with women on sports shows that talk solely about men's sports.,0
4125,410204801163460608,1,RT @KeatonRich: I'm not sexist but I hate when certain girls tweet about football when I bet they think offside is a seasoning.,0
4127,410205112112381952,1,"RT @Omg_Mitch: I'm not sexist, but sexist jokes are funny",0
4128,410205178546376704,1,"RT @HAULINBASS25: I'm not sexist, just saying guys are tough all month, women are tough for 25 days of the month and then complain they are…",0
4129,410574591354892288,1,"RT @B_Willy2013 Any real man knows, that being able to cook is one of the most attractive qualities a your woman can have. Hahaa #notsexist",0
4130,410574723026661376,1,YOU'RE SO POPULAR @isaaaacdavid Just snapchatted every girl in my phone and told them to make me dinner. Lol #notsexist,0
4131,410574843688415232,1,"*yawn* @Eminent_dude Im sorry but women cannot drive, call me sexist or whatever but it's true.",0
4132,410575630002946048,1,"Time machine broken again, Socrates? @captain_coook you can call me sexist and maybe thats true but i dont think a woman should be president",0
4133,410576223379533825,1,"""Radical""? lol no @David_i_think Call me sexist. But a girl playing bf4? Lol no",0
4134,410576547293048834,1,"Why yes! @PatrickEheM Call me sexist, biased, or whatever. I seriously think terrible driving is passed down through the Y chromosome.",0
4135,410576848997740544,1,"Too bad they won't take you! @the_CRISPY_man Call me sexist all you want, but I'll take a woman who can cook over one who can't ANY DAY",0
4136,410577155051900928,1,"Can't talk w/males, can't grasp anything more complicated than a video game. @Dylan_Vadnais24 Can't talk sports with females..call me sexist",0
4137,410577292671217664,1,"Now that's the weird brain-destroying sexism I'm talkin' about! @JoeGallois Call me sexist, but women are not good at high fiving each other",0
4138,410577414234714112,1,Good thing you'll never get the opportunity. @ItsJonTyler I just don't feel safe driving with any girl call me sexist,0
4139,410577588759699456,1,"So I assume you won't be having children, because that is a 24/7 job. @AlexDramaAklilu call me sexist but my wife will not have a 9-5 job.",0
4140,410577874626682881,1,"Not even Misogynist Magnetic Poetry is this cliche. @captain_coook @YesYoureSexist get back to the kitchen, slut.",0
4141,410828983731617792,1,"Because fat men and fat women have equal opportunity in this world, right. @Carlozaffino I'm not sexist so I will call you fat if I please.",0
4142,410829189776826368,1,"WHOA, a rare shit gem in the sewer. @Brettonme I'm not sexist I just really hope I don't have a daughter",0
